,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
22,3053,1,Expressz Bp. - Rákosi utca,149,1162,Budapest,Rákosi utca,142-146,,POINT (47.52344 19.17214),Rákosi u. 142-146.,https://tesco.hu/aruhazak/aruhaz/tesco-expressz-bp-rakosi-utca/,,,,,,,,,,,,,,,44045,,,,,,,,,,,,,,,,,,,,,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,16:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 07:00-21:00; Su 07:00-16:00; PH off,2021-11-20 12:25:29.553186+00:00,,,47.52344,19.17214,1,Tesco Expressz,shop,"{'payment:mastercard_contactless': 'yes', 'internet_access': 'wlan', 'payment:american_express': 'yes', 'payment:edenred_voucher': 'yes', 'payment:visa_electron': 'yes', 'payment:v_pay': 'yes', 'payment:mastercard_electronic': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:contactless': 'yes', 'brand': 'Tesco', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'payment:maestro': 'yes', 'payment:erzsebet': 'yes', 'payment:edenred_card': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'internet_access:ssid': 'tesco-internet', 'ref:HU:company': '13-10-040628', 'payment:mastercard': 'yes', 'internet_access:fee': 'no', 'loyalty_card': 'yes', 'payment:otp_bankpont': 'yes', 'payment:gift_card': 'yes', 'shop': 'convenience', 'payment:cash': 'yes', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'brand:wikidata': 'Q487494', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:otp_cafeteria': 'yes', 'payment:multipay': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'payment:wire_transfer': 'yes', 'payment:jcb': 'yes', 'payment:erzsebet_plus': 'yes', 'ref:vatin': 'HU10307078', 'payment:unionpay': 'yes', 'brand:wikipedia': 'hu:Tesco', 'payment:visa': 'yes'}",https://tesco.hu,hutescoexp,tesco,,False,False,2000.0,200.0,,,,,,2021-11-21 17:53:40.140152,
23,3032,1,Expressz Bp. - Ady Endre utca,169,1195,Budapest,Ady Endre utca,42-44,,POINT (47.46019 19.13258),Ady Endre u. 42-44.,https://tesco.hu/aruhazak/aruhaz/tesco-expressz-bp-ady-endre-utca/,,,,,,,,,,,,,,,44048,,,,,,,,,,,,,,,,,,,,,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,00:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,00:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 07:00-21:00; PH off,2021-11-20 12:25:29.553186+00:00,,,47.46019,19.13258,1,Tesco Expressz,shop,"{'payment:mastercard_contactless': 'yes', 'internet_access': 'wlan', 'payment:american_express': 'yes', 'payment:edenred_voucher': 'yes', 'payment:visa_electron': 'yes', 'payment:v_pay': 'yes', 'payment:mastercard_electronic': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:contactless': 'yes', 'brand': 'Tesco', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'payment:maestro': 'yes', 'payment:erzsebet': 'yes', 'payment:edenred_card': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'internet_access:ssid': 'tesco-internet', 'ref:HU:company': '13-10-040628', 'payment:mastercard': 'yes', 'internet_access:fee': 'no', 'loyalty_card': 'yes', 'payment:otp_bankpont': 'yes', 'payment:gift_card': 'yes', 'shop': 'convenience', 'payment:cash': 'yes', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'brand:wikidata': 'Q487494', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:otp_cafeteria': 'yes', 'payment:multipay': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'payment:wire_transfer': 'yes', 'payment:jcb': 'yes', 'payment:erzsebet_plus': 'yes', 'ref:vatin': 'HU10307078', 'payment:unionpay': 'yes', 'brand:wikipedia': 'hu:Tesco', 'payment:visa': 'yes'}",https://tesco.hu,hutescoexp,tesco,,False,False,2000.0,200.0,,,,,,2021-11-21 17:53:40.140152,
24,3026,1,Expressz Bp. - Kossuth Lajos utca,176,1211,Budapest,Kossuth Lajos utca,70,,POINT (47.42817 19.07021),Kossuth Lajos u. 70.,https://tesco.hu/aruhazak/aruhaz/tesco-expressz-bp-kossuth-lajos-utca/,,,,,,,,,,,,,,,44055,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,08:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,16:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-21:00; Su 08:00-16:00; PH off,2021-11-20 12:25:29.553186+00:00,,,47.42817,19.07021,1,Tesco Expressz,shop,"{'payment:mastercard_contactless': 'yes', 'internet_access': 'wlan', 'payment:american_express': 'yes', 'payment:edenred_voucher': 'yes', 'payment:visa_electron': 'yes', 'payment:v_pay': 'yes', 'payment:mastercard_electronic': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:contactless': 'yes', 'brand': 'Tesco', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'payment:maestro': 'yes', 'payment:erzsebet': 'yes', 'payment:edenred_card': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'internet_access:ssid': 'tesco-internet', 'ref:HU:company': '13-10-040628', 'payment:mastercard': 'yes', 'internet_access:fee': 'no', 'loyalty_card': 'yes', 'payment:otp_bankpont': 'yes', 'payment:gift_card': 'yes', 'shop': 'convenience', 'payment:cash': 'yes', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'brand:wikidata': 'Q487494', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:otp_cafeteria': 'yes', 'payment:multipay': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'payment:wire_transfer': 'yes', 'payment:jcb': 'yes', 'payment:erzsebet_plus': 'yes', 'ref:vatin': 'HU10307078', 'payment:unionpay': 'yes', 'brand:wikipedia': 'hu:Tesco', 'payment:visa': 'yes'}",https://tesco.hu,hutescoexp,tesco,,False,False,2000.0,200.0,,,,,,2021-11-21 17:53:40.140152,
25,3019,1,Expressz Bp. - Szent László út,179,1214,Budapest,Szent László út,115,,POINT (47.40775 19.0792),Szent László út 115.,https://tesco.hu/aruhazak/aruhaz/tesco-expressz-bp-szent-laszlo-ut/,,,,,,,,,,,,,,,44044,,,,,,,,,,,,,,,,,,,,,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,08:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,18:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 07:00-21:00; Su 08:00-18:00; PH off,2021-11-20 12:25:29.553186+00:00,,,47.40775,19.0792,1,Tesco Expressz,shop,"{'payment:mastercard_contactless': 'yes', 'internet_access': 'wlan', 'payment:american_express': 'yes', 'payment:edenred_voucher': 'yes', 'payment:visa_electron': 'yes', 'payment:v_pay': 'yes', 'payment:mastercard_electronic': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:contactless': 'yes', 'brand': 'Tesco', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'payment:maestro': 'yes', 'payment:erzsebet': 'yes', 'payment:edenred_card': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'internet_access:ssid': 'tesco-internet', 'ref:HU:company': '13-10-040628', 'payment:mastercard': 'yes', 'internet_access:fee': 'no', 'loyalty_card': 'yes', 'payment:otp_bankpont': 'yes', 'payment:gift_card': 'yes', 'shop': 'convenience', 'payment:cash': 'yes', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'brand:wikidata': 'Q487494', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:otp_cafeteria': 'yes', 'payment:multipay': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'payment:wire_transfer': 'yes', 'payment:jcb': 'yes', 'payment:erzsebet_plus': 'yes', 'ref:vatin': 'HU10307078', 'payment:unionpay': 'yes', 'brand:wikipedia': 'hu:Tesco', 'payment:visa': 'yes'}",https://tesco.hu,hutescoexp,tesco,,False,False,2000.0,200.0,,,,,,2021-11-21 17:53:40.140152,
26,3027,1,Hasadék Expressz,0,1221,Budafok,Ady Endre utca,99,,POINT (47.44097 19.0224),Ady Endre u. 99.,https://tesco.hu/aruhazak/aruhaz/tesco-hasadek-expressz/,,,,,,,,,,,,,,,44082,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,08:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,16:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-20:00; Su 08:00-16:00; PH off,2021-11-20 12:25:29.553186+00:00,,,47.44097,19.0224,1,Tesco Expressz,shop,"{'payment:mastercard_contactless': 'yes', 'internet_access': 'wlan', 'payment:american_express': 'yes', 'payment:edenred_voucher': 'yes', 'payment:visa_electron': 'yes', 'payment:v_pay': 'yes', 'payment:mastercard_electronic': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:contactless': 'yes', 'brand': 'Tesco', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'payment:maestro': 'yes', 'payment:erzsebet': 'yes', 'payment:edenred_card': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'internet_access:ssid': 'tesco-internet', 'ref:HU:company': '13-10-040628', 'payment:mastercard': 'yes', 'internet_access:fee': 'no', 'loyalty_card': 'yes', 'payment:otp_bankpont': 'yes', 'payment:gift_card': 'yes', 'shop': 'convenience', 'payment:cash': 'yes', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'brand:wikidata': 'Q487494', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:otp_cafeteria': 'yes', 'payment:multipay': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'payment:wire_transfer': 'yes', 'payment:jcb': 'yes', 'payment:erzsebet_plus': 'yes', 'ref:vatin': 'HU10307078', 'payment:unionpay': 'yes', 'brand:wikipedia': 'hu:Tesco', 'payment:visa': 'yes'}",https://tesco.hu,hutescoexp,tesco,,False,False,2000.0,200.0,,,,,,2021-11-21 17:53:40.140152,
27,3029,1,Törökbálint Expressz,631,2045,Törökbálint,Bajcsy-Zsilinszky utca,67,,POINT (47.44099 18.91419),Bajcsy-Zsilinszky u 67.,https://tesco.hu/aruhazak/aruhaz/tesco-torokbalint-expressz/,,,,,,,,,,,,,,,44090,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,08:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,19:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-21:00; Su 08:00-19:00; PH off,2021-11-20 12:25:29.553186+00:00,,,47.44099,18.91419,1,Tesco Expressz,shop,"{'payment:mastercard_contactless': 'yes', 'internet_access': 'wlan', 'payment:american_express': 'yes', 'payment:edenred_voucher': 'yes', 'payment:visa_electron': 'yes', 'payment:v_pay': 'yes', 'payment:mastercard_electronic': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:contactless': 'yes', 'brand': 'Tesco', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'payment:maestro': 'yes', 'payment:erzsebet': 'yes', 'payment:edenred_card': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'internet_access:ssid': 'tesco-internet', 'ref:HU:company': '13-10-040628', 'payment:mastercard': 'yes', 'internet_access:fee': 'no', 'loyalty_card': 'yes', 'payment:otp_bankpont': 'yes', 'payment:gift_card': 'yes', 'shop': 'convenience', 'payment:cash': 'yes', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'brand:wikidata': 'Q487494', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:otp_cafeteria': 'yes', 'payment:multipay': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'payment:wire_transfer': 'yes', 'payment:jcb': 'yes', 'payment:erzsebet_plus': 'yes', 'ref:vatin': 'HU10307078', 'payment:unionpay': 'yes', 'brand:wikipedia': 'hu:Tesco', 'payment:visa': 'yes'}",https://tesco.hu,hutescoexp,tesco,,False,False,2000.0,200.0,,,,,,2021-11-21 17:53:40.140152,
28,3055,1,Expressz Páty - Rákóczi utca,647,2071,Páty,Rákóczi utca,11,,POINT (47.51525 18.82996),Rákóczi utca 11.,https://tesco.hu/aruhazak/aruhaz/tesco-expressz-paty-rakoczi-utca/,,,,,,,,,,,,,,,44061,,,,,,,,,,,,,,,,,,,,,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,08:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,16:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 07:00-20:00; Su 08:00-16:00; PH off,2021-11-20 12:25:29.553186+00:00,,,47.51525,18.82996,1,Tesco Expressz,shop,"{'payment:mastercard_contactless': 'yes', 'internet_access': 'wlan', 'payment:american_express': 'yes', 'payment:edenred_voucher': 'yes', 'payment:visa_electron': 'yes', 'payment:v_pay': 'yes', 'payment:mastercard_electronic': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:contactless': 'yes', 'brand': 'Tesco', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'payment:maestro': 'yes', 'payment:erzsebet': 'yes', 'payment:edenred_card': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'internet_access:ssid': 'tesco-internet', 'ref:HU:company': '13-10-040628', 'payment:mastercard': 'yes', 'internet_access:fee': 'no', 'loyalty_card': 'yes', 'payment:otp_bankpont': 'yes', 'payment:gift_card': 'yes', 'shop': 'convenience', 'payment:cash': 'yes', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'brand:wikidata': 'Q487494', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:otp_cafeteria': 'yes', 'payment:multipay': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'payment:wire_transfer': 'yes', 'payment:jcb': 'yes', 'payment:erzsebet_plus': 'yes', 'ref:vatin': 'HU10307078', 'payment:unionpay': 'yes', 'brand:wikipedia': 'hu:Tesco', 'payment:visa': 'yes'}",https://tesco.hu,hutescoexp,tesco,,False,False,2000.0,200.0,,,,,,2021-11-21 17:53:40.140152,
29,2977,1,Expressz Dunaújváros - Bercsényi utca,806,2400,Dunaújváros,Bercsényi utca,4,,POINT (46.96695 18.93097),Bercsényi u. 4.,https://tesco.hu/aruhazak/aruhaz/tesco-expressz-dunaujvaros-bercsenyi-utca/,,,,,,,,,,,,,,,44069,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,08:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,16:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-21:00; Su 08:00-16:00; PH off,2021-11-20 12:25:29.553186+00:00,,,46.96695,18.93097,1,Tesco Expressz,shop,"{'payment:mastercard_contactless': 'yes', 'internet_access': 'wlan', 'payment:american_express': 'yes', 'payment:edenred_voucher': 'yes', 'payment:visa_electron': 'yes', 'payment:v_pay': 'yes', 'payment:mastercard_electronic': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:contactless': 'yes', 'brand': 'Tesco', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'payment:maestro': 'yes', 'payment:erzsebet': 'yes', 'payment:edenred_card': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'internet_access:ssid': 'tesco-internet', 'ref:HU:company': '13-10-040628', 'payment:mastercard': 'yes', 'internet_access:fee': 'no', 'loyalty_card': 'yes', 'payment:otp_bankpont': 'yes', 'payment:gift_card': 'yes', 'shop': 'convenience', 'payment:cash': 'yes', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'brand:wikidata': 'Q487494', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:otp_cafeteria': 'yes', 'payment:multipay': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'payment:wire_transfer': 'yes', 'payment:jcb': 'yes', 'payment:erzsebet_plus': 'yes', 'ref:vatin': 'HU10307078', 'payment:unionpay': 'yes', 'brand:wikipedia': 'hu:Tesco', 'payment:visa': 'yes'}",https://tesco.hu,hutescoexp,tesco,,False,False,2000.0,200.0,,,,,,2021-11-21 17:53:40.140152,
30,3010,1,Expressz Martonvásár,840,2462,Martonvásár,Ady Endre utca,6,,POINT (47.32042 18.79261),Ady Endre u. 6.,https://tesco.hu/aruhazak/aruhaz/tesco-expressz-martonvasar/,,,,,,,,,,,,,,,44089,,,,,,,,,,,,,,,,,,,,,05:00:00,05:00:00,05:00:00,05:00:00,05:00:00,05:00:00,06:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,18:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 05:00-21:00; Su 06:00-18:00; PH off,2021-11-20 12:25:29.553186+00:00,,,47.32042,18.79261,1,Tesco Expressz,shop,"{'payment:mastercard_contactless': 'yes', 'internet_access': 'wlan', 'payment:american_express': 'yes', 'payment:edenred_voucher': 'yes', 'payment:visa_electron': 'yes', 'payment:v_pay': 'yes', 'payment:mastercard_electronic': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:contactless': 'yes', 'brand': 'Tesco', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'payment:maestro': 'yes', 'payment:erzsebet': 'yes', 'payment:edenred_card': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'internet_access:ssid': 'tesco-internet', 'ref:HU:company': '13-10-040628', 'payment:mastercard': 'yes', 'internet_access:fee': 'no', 'loyalty_card': 'yes', 'payment:otp_bankpont': 'yes', 'payment:gift_card': 'yes', 'shop': 'convenience', 'payment:cash': 'yes', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'brand:wikidata': 'Q487494', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:otp_cafeteria': 'yes', 'payment:multipay': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'payment:wire_transfer': 'yes', 'payment:jcb': 'yes', 'payment:erzsebet_plus': 'yes', 'ref:vatin': 'HU10307078', 'payment:unionpay': 'yes', 'brand:wikipedia': 'hu:Tesco', 'payment:visa': 'yes'}",https://tesco.hu,hutescoexp,tesco,,False,False,2000.0,200.0,,,,,,2021-11-21 17:53:40.140152,
31,3128,1,Expressz Miskolc - Arany János tér,1367,3526,Miskolc,Arany János tér,1,,POINT (48.10929 20.78764),Arany János tér 1.,https://tesco.hu/aruhazak/aruhaz/tesco-expressz-miskolc-arany-janos-ter/,,,,,,,,,,,,,,,44052,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,08:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,16:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-21:00; Su 08:00-16:00; PH off,2021-11-20 12:25:29.553186+00:00,,,48.10929,20.78764,1,Tesco Expressz,shop,"{'payment:mastercard_contactless': 'yes', 'internet_access': 'wlan', 'payment:american_express': 'yes', 'payment:edenred_voucher': 'yes', 'payment:visa_electron': 'yes', 'payment:v_pay': 'yes', 'payment:mastercard_electronic': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:contactless': 'yes', 'brand': 'Tesco', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'payment:maestro': 'yes', 'payment:erzsebet': 'yes', 'payment:edenred_card': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'internet_access:ssid': 'tesco-internet', 'ref:HU:company': '13-10-040628', 'payment:mastercard': 'yes', 'internet_access:fee': 'no', 'loyalty_card': 'yes', 'payment:otp_bankpont': 'yes', 'payment:gift_card': 'yes', 'shop': 'convenience', 'payment:cash': 'yes', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'brand:wikidata': 'Q487494', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:otp_cafeteria': 'yes', 'payment:multipay': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'payment:wire_transfer': 'yes', 'payment:jcb': 'yes', 'payment:erzsebet_plus': 'yes', 'ref:vatin': 'HU10307078', 'payment:unionpay': 'yes', 'brand:wikipedia': 'hu:Tesco', 'payment:visa': 'yes'}",https://tesco.hu,hutescoexp,tesco,,False,False,2000.0,200.0,,,,,,2021-11-21 17:53:40.140152,
32,3127,1,Expressz Miskolc - Széchenyi utca,1371,3530,Miskolc,Széchenyi utca,29,,POINT (48.10262 20.78312),Széchenyi u. 29.,https://tesco.hu/aruhazak/aruhaz/tesco-expressz-miskolc-szechenyi-utca/,,,,,,,,,,,,,,,44060,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,08:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,16:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-22:00; Su 08:00-16:00; PH off,2021-11-20 12:25:29.553186+00:00,,,48.10262,20.78312,1,Tesco Expressz,shop,"{'payment:mastercard_contactless': 'yes', 'internet_access': 'wlan', 'payment:american_express': 'yes', 'payment:edenred_voucher': 'yes', 'payment:visa_electron': 'yes', 'payment:v_pay': 'yes', 'payment:mastercard_electronic': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:contactless': 'yes', 'brand': 'Tesco', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'payment:maestro': 'yes', 'payment:erzsebet': 'yes', 'payment:edenred_card': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'internet_access:ssid': 'tesco-internet', 'ref:HU:company': '13-10-040628', 'payment:mastercard': 'yes', 'internet_access:fee': 'no', 'loyalty_card': 'yes', 'payment:otp_bankpont': 'yes', 'payment:gift_card': 'yes', 'shop': 'convenience', 'payment:cash': 'yes', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'brand:wikidata': 'Q487494', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:otp_cafeteria': 'yes', 'payment:multipay': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'payment:wire_transfer': 'yes', 'payment:jcb': 'yes', 'payment:erzsebet_plus': 'yes', 'ref:vatin': 'HU10307078', 'payment:unionpay': 'yes', 'brand:wikipedia': 'hu:Tesco', 'payment:visa': 'yes'}",https://tesco.hu,hutescoexp,tesco,,False,False,2000.0,200.0,,,,,,2021-11-21 17:53:40.140152,
33,3100,1,Debrecen Piac Expressz,1763,4024,Debrecen,Piac utca,16,,POINT (47.53046 21.6249),Piac utca 16.,https://tesco.hu/aruhazak/aruhaz/tesco-debrecen-piac-expressz/,,,,,,,,,,,,,,,44081,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,08:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,20:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-22:00; Su 08:00-20:00; PH off,2021-11-20 12:25:29.553186+00:00,,,47.53046,21.6249,1,Tesco Expressz,shop,"{'payment:mastercard_contactless': 'yes', 'internet_access': 'wlan', 'payment:american_express': 'yes', 'payment:edenred_voucher': 'yes', 'payment:visa_electron': 'yes', 'payment:v_pay': 'yes', 'payment:mastercard_electronic': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:contactless': 'yes', 'brand': 'Tesco', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'payment:maestro': 'yes', 'payment:erzsebet': 'yes', 'payment:edenred_card': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'internet_access:ssid': 'tesco-internet', 'ref:HU:company': '13-10-040628', 'payment:mastercard': 'yes', 'internet_access:fee': 'no', 'loyalty_card': 'yes', 'payment:otp_bankpont': 'yes', 'payment:gift_card': 'yes', 'shop': 'convenience', 'payment:cash': 'yes', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'brand:wikidata': 'Q487494', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:otp_cafeteria': 'yes', 'payment:multipay': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'payment:wire_transfer': 'yes', 'payment:jcb': 'yes', 'payment:erzsebet_plus': 'yes', 'ref:vatin': 'HU10307078', 'payment:unionpay': 'yes', 'brand:wikipedia': 'hu:Tesco', 'payment:visa': 'yes'}",https://tesco.hu,hutescoexp,tesco,,False,False,2000.0,200.0,,,,,,2021-11-21 17:53:40.140152,
